underlying_price,strike,expiration_date,option_type,bid,ask,volume,open_interest,last_price,implied_volatility,T,moneyness
392.5299987792969,330.0,2025-04-17,call,64.75,67.1,1.0,21,72.7,0.4489190850830078,0.13255005089531524,0.8407000764941411
392.5299987792969,335.0,2025-04-17,call,60.0,62.3,1.0,71,68.88,0.42780113220214844,0.13255005089531524,0.853437956441022
392.5299987792969,340.0,2025-04-17,call,56.15,57.5,1.0,75,57.5,0.40619490295410154,0.13255005089531524,0.866175836387903
392.5299987792969,345.0,2025-04-17,call,51.45,52.9,2.0,64,60.65,0.3895324719238281,0.13255005089531524,0.8789137163347839
392.5299987792969,350.0,2025-04-17,call,47.0,48.6,1.0,414,49.28,0.3794007373046875,0.13255005089531524,0.8916515962816648
392.5299987792969,355.0,2025-04-17,call,42.65,44.25,2.0,119,49.5,0.36597313720703123,0.13255005089531524,0.9043894762285457
392.5299987792969,360.0,2025-04-17,call,38.5,39.5,12.0,178,39.3,0.3416203533935547,0.13255005089531524,0.9171273561754266
392.5299987792969,365.0,2025-04-17,call,34.25,35.6,1.0,116,40.4,0.3346318978881836,0.13255005089531524,0.9298652361223076
392.5299987792969,370.0,2025-04-17,call,30.35,31.5,10.0,594,31.75,0.32068550415039054,0.13255005089531524,0.9426031160691886
392.5299987792969,375.0,2025-04-17,call,26.55,28.1,31.0,185,28.03,0.3176948114013671,0.13255005089531524,0.9553409960160695
392.5299987792969,380.0,2025-04-17,call,23.05,24.5,50.0,597,24.46,0.3074410076904296,0.13255005089531524,0.9680788759629504
392.5299987792969,385.0,2025-04-17,call,19.7,21.1,41.0,264,20.5,0.2974923767089843,0.13255005089531524,0.9808167559098313
392.5299987792969,390.0,2025-04-17,call,16.6,17.9,236.0,1305,17.75,0.28748271118164054,0.13255005089531524,0.9935546358567122
392.5299987792969,395.0,2025-04-17,call,14.0,15.1,150.0,733,14.52,0.2805247729492187,0.13255005089531524,1.0062925158035931
392.5299987792969,400.0,2025-04-17,call,11.9,12.2,3744.0,2833,11.95,0.26758544921875,0.13255005089531524,1.019030395750474
392.5299987792969,405.0,2025-04-17,call,9.65,10.25,335.0,1317,9.69,0.2667920001220704,0.13255005089531524,1.031768275697355
392.5299987792969,410.0,2025-04-17,call,7.7,8.3,1075.0,4194,7.85,0.2616040637207031,0.13255005089531524,1.0445061556442359
392.5299987792969,415.0,2025-04-17,call,6.05,6.25,596.0,7356,6.05,0.2493971545410156,0.13255005089531524,1.0572440355911168
392.5299987792969,420.0,2025-04-17,call,4.7,4.9,1843.0,7544,4.82,0.24585715087890625,0.13255005089531524,1.0699819155379977
392.5299987792969,425.0,2025-04-17,call,3.65,4.1,436.0,4040,3.65,0.250282155456543,0.13255005089531524,1.0827197954848786
392.5299987792969,430.0,2025-04-17,call,2.7,2.89,2399.0,6224,2.8,0.2399978344726562,0.13255005089531524,1.0954576754317595
392.5299987792969,435.0,2025-04-17,call,2.09,2.19,665.0,3649,2.13,0.23810576354980467,0.13255005089531524,1.1081955553786405
392.5299987792969,440.0,2025-04-17,call,1.58,1.69,740.0,6238,1.65,0.23834990173339843,0.13255005089531524,1.1209334353255216
392.5299987792969,445.0,2025-04-17,call,1.21,1.3,263.0,6202,1.26,0.23889921264648437,0.13255005089531524,1.1336713152724025
