underlying_price,strike,expiration_date,option_type,bid,ask,volume,open_interest,last_price,implied_volatility,T,moneyness
394.56500244140625,320.0,2025-04-04,call,74.45,76.95,3000.0,3001,80.98,0.5236864038085938,0.08657978370446422,0.8110197255711261
394.56500244140625,325.0,2025-04-04,call,69.25,72.25,1.0,1,74.72,0.5097705273437501,0.08657978370446422,0.823691908783175
394.56500244140625,330.0,2025-04-04,call,64.5,67.4,,1,89.8,0.4866994689941406,0.08657978370446422,0.8363640919952238
394.56500244140625,340.0,2025-04-04,call,55.1,58.25,,1,58.07,0.46179737426757816,0.08657978370446422,0.8617084584193215
394.56500244140625,350.0,2025-04-04,call,45.75,47.9,1.0,7,50.0,0.38446660461425775,0.08657978370446422,0.8870528248434192
394.56500244140625,355.0,2025-04-04,call,41.7,42.65,1.0,2,44.8,0.34363449340820307,0.08657978370446422,0.8997250080554681
394.56500244140625,360.0,2025-04-04,call,37.2,38.0,6.0,6,36.75,0.32459171508789053,0.08657978370446422,0.9123971912675168
394.56500244140625,365.0,2025-04-04,call,32.35,33.6,17.0,16,34.5,0.3113472186279296,0.08657978370446422,0.9250693744795657
394.56500244140625,370.0,2025-04-04,call,28.1,30.25,2.0,22,26.48,0.32392033508300777,0.08657978370446422,0.9377415576916146
394.56500244140625,375.0,2025-04-04,call,24.75,25.3,1.0,31,25.8,0.2880015048217772,0.08657978370446422,0.9504137409036634
394.56500244140625,380.0,2025-04-04,call,20.25,21.65,3.0,199,20.85,0.2820506365966796,0.08657978370446422,0.9630859241157123
394.56500244140625,385.0,2025-04-04,call,17.55,17.8,6.0,28,18.01,0.26602906829833983,0.08657978370446422,0.9757581073277611
394.56500244140625,390.0,2025-04-04,call,14.35,14.55,11.0,115,15.05,0.257819921875,0.08657978370446422,0.9884302905398099
394.56500244140625,395.0,2025-04-04,call,11.5,11.7,23.0,105,11.9,0.25165543273925783,0.08657978370446422,1.0011024737518588
394.56500244140625,400.0,2025-04-04,call,8.95,9.1,287.0,379,9.5,0.24378197631835938,0.08657978370446422,1.0137746569639077
394.56500244140625,405.0,2025-04-04,call,6.7,6.9,18.0,308,7.15,0.2370071417236328,0.08657978370446422,1.0264468401759566
394.56500244140625,410.0,2025-04-04,call,5.0,5.15,79.0,423,5.55,0.23255161987304687,0.08657978370446422,1.0391190233880054
394.56500244140625,415.0,2025-04-04,call,3.6,3.75,44.0,278,4.0,0.2287064434814453,0.08657978370446422,1.051791206600054
394.56500244140625,420.0,2025-04-04,call,2.6,2.68,73.0,547,2.69,0.22595988891601562,0.08657978370446422,1.064463389812103
394.56500244140625,425.0,2025-04-04,call,1.83,1.91,15.0,331,1.9,0.22510540527343748,0.08657978370446422,1.0771355730241519
394.56500244140625,430.0,2025-04-04,call,1.27,1.34,43.0,499,1.35,0.22461712890624996,0.08657978370446422,1.0898077562362007
394.56500244140625,435.0,2025-04-04,call,0.9,0.97,11.0,580,0.95,0.2269364416503906,0.08657978370446422,1.1024799394482496
394.56500244140625,440.0,2025-04-04,call,0.65,0.71,40.0,240,0.7,0.23011023803710937,0.08657978370446422,1.1151521226602985
394.56500244140625,445.0,2025-04-04,call,0.48,0.54,56.0,1976,0.52,0.23511507080078126,0.08657978370446422,1.1278243058723472
394.56500244140625,450.0,2025-04-04,call,0.37,0.4,38.0,200,0.45,0.2387771435546875,0.08657978370446422,1.140496489084396
394.56500244140625,455.0,2025-04-04,call,0.3,0.32,2.0,64,0.3,0.2456130126953125,0.08657978370446422,1.153168672296445
394.56500244140625,460.0,2025-04-04,call,0.22,0.26,7.0,50,0.25,0.2524488818359375,0.08657978370446422,1.1658408555084938
394.56500244140625,465.0,2025-04-04,call,0.17,0.22,1.0,231,0.21,0.260749580078125,0.08657978370446422,1.1785130387205427
394.56500244140625,470.0,2025-04-04,call,0.15,0.18,1.0,86,0.17,0.26709717285156254,0.08657978370446422,1.1911852219325916
394.56500244140625,345.0,2025-04-11,call,51.65,53.6,2.0,1,50.25,0.4024717956542969,0.10574473921438893,0.8743806416313703
394.56500244140625,360.0,2025-04-11,call,38.3,39.65,5.0,5,37.87,0.34326828613281246,0.10574473921438893,0.9123971912675168
394.56500244140625,375.0,2025-04-11,call,25.6,26.4,2.0,2,25.1,0.28693340026855463,0.10574473921438893,0.9504137409036634
394.56500244140625,390.0,2025-04-11,call,15.6,15.9,8.0,9,15.94,0.26050544189453123,0.10574473921438893,0.9884302905398099
394.56500244140625,395.0,2025-04-11,call,12.65,13.0,13.0,4,13.1,0.2535169863891602,0.10574473921438893,1.0011024737518588
394.56500244140625,400.0,2025-04-11,call,10.05,10.4,11.0,26,11.0,0.24658956542968752,0.10574473921438893,1.0137746569639077
394.56500244140625,405.0,2025-04-11,call,7.85,8.25,3.0,80,8.0,0.2424086990356445,0.10574473921438893,1.0264468401759566
394.56500244140625,410.0,2025-04-11,call,6.05,6.35,13.0,172,6.4,0.23706817626953125,0.10574473921438893,1.0391190233880054
394.56500244140625,415.0,2025-04-11,call,4.6,4.8,15.0,31,4.84,0.2327347235107422,0.10574473921438893,1.051791206600054
394.56500244140625,420.0,2025-04-11,call,3.35,3.5,13.0,34,3.7,0.2275773043823242,0.10574473921438893,1.064463389812103
394.56500244140625,425.0,2025-04-11,call,2.46,2.6,10.0,53,2.65,0.2264481652832031,0.10574473921438893,1.0771355730241519
394.56500244140625,430.0,2025-04-11,call,1.79,1.94,210.0,32,1.87,0.22687540710449217,0.10574473921438893,1.0898077562362007
394.56500244140625,435.0,2025-04-11,call,1.3,1.39,28.0,61,1.4,0.225593681640625,0.10574473921438893,1.1024799394482496
394.56500244140625,440.0,2025-04-11,call,0.96,1.04,3.0,22,1.15,0.22766885620117186,0.10574473921438893,1.1151521226602985
394.56500244140625,445.0,2025-04-11,call,0.7,0.81,1.0,30,0.88,0.23206334350585936,0.10574473921438893,1.1278243058723472
394.56500244140625,450.0,2025-04-11,call,0.51,0.64,11.0,32,0.66,0.23694610717773437,0.10574473921438893,1.140496489084396
394.56500244140625,455.0,2025-04-11,call,0.38,0.52,1.0,16,0.5,0.24280542358398435,0.10574473921438893,1.153168672296445
394.56500244140625,460.0,2025-04-11,call,0.29,0.42,4.0,4,0.43,0.24805439453125,0.10574473921438893,1.1658408555084938
394.56500244140625,470.0,2025-04-11,call,0.18,0.3,1.0,1,0.29,0.2617261328125,0.10574473921438893,1.1911852219325916
394.56500244140625,320.0,2025-04-17,call,76.1,77.35,1.0,106,86.75,0.4621635815429688,0.12217184393718153,0.8110197255711261
394.56500244140625,325.0,2025-04-17,call,71.2,72.55,2.0,40,73.25,0.4445856323242187,0.12217184393718153,0.823691908783175
394.56500244140625,330.0,2025-04-17,call,66.65,67.55,15.0,21,67.09,0.41834077758789057,0.12217184393718153,0.8363640919952238
394.56500244140625,335.0,2025-04-17,call,62.0,62.55,1.0,71,68.88,0.3922179919433594,0.12217184393718153,0.8490362752072727
394.56500244140625,340.0,2025-04-17,call,56.9,58.2,3.0,75,56.0,0.38941040283203127,0.12217184393718153,0.8617084584193215
394.56500244140625,345.0,2025-04-17,call,52.3,53.3,7.0,57,51.9,0.3656069299316406,0.12217184393718153,0.8743806416313703
394.56500244140625,350.0,2025-04-17,call,47.7,48.45,58.0,450,46.0,0.3430241479492187,0.12217184393718153,0.8870528248434192
394.56500244140625,355.0,2025-04-17,call,43.2,44.0,3.0,116,45.1,0.33136654968261714,0.12217184393718153,0.8997250080554681
394.56500244140625,360.0,2025-04-17,call,39.2,39.55,35.0,188,38.6,0.31748119049072265,0.12217184393718153,0.9123971912675168
394.56500244140625,365.0,2025-04-17,call,35.0,35.4,15.0,121,35.66,0.3087227331542969,0.12217184393718153,0.9250693744795657
394.56500244140625,370.0,2025-04-17,call,30.5,31.2,2.0,600,32.35,0.29584444396972653,0.12217184393718153,0.9377415576916146
394.56500244140625,375.0,2025-04-17,call,26.6,27.3,6.0,204,27.17,0.28647564117431634,0.12217184393718153,0.9504137409036634
394.56500244140625,380.0,2025-04-17,call,23.25,23.45,7.0,629,24.18,0.27466545654296876,0.12217184393718153,0.9630859241157123
394.56500244140625,385.0,2025-04-17,call,19.8,19.95,14.0,264,20.08,0.26587648193359376,0.12217184393718153,0.9757581073277611
394.56500244140625,390.0,2025-04-17,call,16.6,16.75,141.0,1408,16.75,0.258369232788086,0.12217184393718153,0.9884302905398099
394.56500244140625,395.0,2025-04-17,call,13.65,13.85,178.0,1024,13.78,0.2516249154663086,0.12217184393718153,1.0011024737518588
394.56500244140625,400.0,2025-04-17,call,11.1,11.25,223.0,5190,11.6,0.2452468054199219,0.12217184393718153,1.0137746569639077
394.56500244140625,405.0,2025-04-17,call,8.85,8.95,220.0,1657,9.45,0.23905179901123047,0.12217184393718153,1.0264468401759566
394.56500244140625,410.0,2025-04-17,call,6.9,7.0,247.0,4209,7.25,0.23383334533691402,0.12217184393718153,1.0391190233880054
394.56500244140625,415.0,2025-04-17,call,5.25,5.4,148.0,7634,5.3,0.2298660998535156,0.12217184393718153,1.051791206600054
394.56500244140625,420.0,2025-04-17,call,4.0,4.1,726.0,8191,4.24,0.22657023437499998,0.12217184393718153,1.064463389812103
394.56500244140625,425.0,2025-04-17,call,3.0,3.1,206.0,4256,3.04,0.22486126708984372,0.12217184393718153,1.0771355730241519
394.56500244140625,430.0,2025-04-17,call,2.22,2.29,285.0,8023,2.28,0.22272505798339842,0.12217184393718153,1.0898077562362007
394.56500244140625,435.0,2025-04-17,call,1.64,1.71,210.0,3719,1.71,0.22260298889160152,0.12217184393718153,1.1024799394482496
394.56500244140625,440.0,2025-04-17,call,1.21,1.28,256.0,6475,1.3,0.22333540344238278,0.12217184393718153,1.1151521226602985
394.56500244140625,445.0,2025-04-17,call,0.91,0.96,26.0,6199,0.98,0.22461712890624996,0.12217184393718153,1.1278243058723472
394.56500244140625,450.0,2025-04-17,call,0.71,0.74,548.0,10064,0.75,0.2274247180175781,0.12217184393718153,1.140496489084396
394.56500244140625,455.0,2025-04-17,call,0.54,0.58,33.0,2141,0.55,0.2310867907714844,0.12217184393718153,1.153168672296445
394.56500244140625,460.0,2025-04-17,call,0.42,0.47,61.0,3350,0.44,0.23596955444335935,0.12217184393718153,1.1658408555084938
394.56500244140625,465.0,2025-04-17,call,0.35,0.38,22.0,1724,0.35,0.24048611083984373,0.12217184393718153,1.1785130387205427
394.56500244140625,470.0,2025-04-17,call,0.29,0.32,8.0,2193,0.31,0.24634542724609376,0.12217184393718153,1.1911852219325916
394.56500244140625,320.0,2025-05-16,call,78.15,79.2,1.0,31,75.63,0.42011077941894537,0.20156951676401247,0.8110197255711261
394.56500244140625,325.0,2025-05-16,call,73.5,74.55,18.0,24,73.96,0.40717145568847657,0.20156951676401247,0.823691908783175
394.56500244140625,330.0,2025-05-16,call,69.25,69.75,15.0,328,68.6,0.389654541015625,0.20156951676401247,0.8363640919952238
394.56500244140625,335.0,2025-05-16,call,64.75,65.2,1.0,84,66.47,0.37781383911132804,0.20156951676401247,0.8490362752072727
394.56500244140625,340.0,2025-05-16,call,60.0,60.7,1.0,90,57.63,0.36615624084472653,0.20156951676401247,0.8617084584193215
394.56500244140625,345.0,2025-05-16,call,55.85,56.3,28.0,85,60.49,0.3555362298583984,0.20156951676401247,0.8743806416313703
394.56500244140625,350.0,2025-05-16,call,51.15,52.05,4.0,336,52.8,0.3466557034301757,0.20156951676401247,0.8870528248434192
394.56500244140625,355.0,2025-05-16,call,47.4,47.85,3.0,99,48.65,0.3371648315429688,0.20156951676401247,0.8997250080554681
394.56500244140625,360.0,2025-05-16,call,43.3,43.75,8.0,216,42.65,0.3278875805664062,0.20156951676401247,0.9123971912675168
394.56500244140625,365.0,2025-05-16,call,39.4,39.75,11.0,41,44.35,0.3186408468627929,0.20156951676401247,0.9250693744795657
394.56500244140625,370.0,2025-05-16,call,35.55,36.05,1.0,155,38.9,0.3124458404541015,0.20156951676401247,0.9377415576916146
394.56500244140625,375.0,2025-05-16,call,31.85,32.55,3.0,305,32.35,0.30716635223388666,0.20156951676401247,0.9504137409036634
394.56500244140625,380.0,2025-05-16,call,28.05,28.9,10.0,337,29.05,0.2973397903442382,0.20156951676401247,0.9630859241157123
394.56500244140625,385.0,2025-05-16,call,25.25,25.65,29.0,133,26.0,0.291175301208496,0.20156951676401247,0.9757581073277611
394.56500244140625,390.0,2025-05-16,call,22.35,22.55,22.0,625,23.26,0.2846751220703124,0.20156951676401247,0.9884302905398099
394.56500244140625,395.0,2025-05-16,call,19.55,19.7,71.0,387,19.97,0.27912097839355465,0.20156951676401247,1.0011024737518588
394.56500244140625,400.0,2025-05-16,call,16.9,17.1,178.0,27709,17.0,0.2742992492675781,0.20156951676401247,1.0137746569639077
394.56500244140625,405.0,2025-05-16,call,14.55,14.7,22.0,903,15.3,0.26950803741455076,0.20156951676401247,1.0264468401759566
394.56500244140625,410.0,2025-05-16,call,12.4,12.55,83.0,2069,12.9,0.2653576882934571,0.20156951676401247,1.0391190233880054
394.56500244140625,415.0,2025-05-16,call,10.45,10.6,143.0,2002,11.1,0.2611463046264648,0.20156951676401247,1.051791206600054
394.56500244140625,420.0,2025-05-16,call,8.75,8.9,164.0,3377,9.1,0.2576978527832031,0.20156951676401247,1.064463389812103
394.56500244140625,425.0,2025-05-16,call,7.3,7.4,178.0,2631,7.35,0.2543714700317383,0.20156951676401247,1.0771355730241519
394.56500244140625,430.0,2025-05-16,call,6.0,6.15,215.0,2724,6.16,0.2522352609252929,0.20156951676401247,1.0898077562362007
394.56500244140625,435.0,2025-05-16,call,4.95,5.1,77.0,1878,5.15,0.2508009490966796,0.20156951676401247,1.1024799394482496
394.56500244140625,440.0,2025-05-16,call,4.1,4.25,179.0,3226,4.2,0.25049577636718745,0.20156951676401247,1.1151521226602985
394.56500244140625,445.0,2025-05-16,call,3.3,3.4,10.0,1894,3.3,0.24738301452636718,0.20156951676401247,1.1278243058723472
394.56500244140625,450.0,2025-05-16,call,2.68,2.77,126.0,10767,2.88,0.24652853088378907,0.20156951676401247,1.140496489084396
394.56500244140625,455.0,2025-05-16,call,2.18,2.25,11.0,1276,2.23,0.2459181854248047,0.20156951676401247,1.153168672296445
394.56500244140625,460.0,2025-05-16,call,1.77,1.84,56.0,18441,1.86,0.24616232360839846,0.20156951676401247,1.1658408555084938
394.56500244140625,465.0,2025-05-16,call,1.45,1.5,24.0,623,1.51,0.24646749633789064,0.20156951676401247,1.1785130387205427
394.56500244140625,470.0,2025-05-16,call,1.18,1.24,6.0,1850,1.24,0.2477492218017578,0.20156951676401247,1.1911852219325916
394.56500244140625,320.0,2025-06-20,call,79.95,80.9,4.0,1475,84.35,0.38468022552490233,0.297394294313636,0.8110197255711261
394.56500244140625,325.0,2025-06-20,call,75.55,76.4,1.0,527,73.25,0.37500625,0.297394294313636,0.823691908783175
394.56500244140625,330.0,2025-06-20,call,71.3,72.05,3.0,444,71.0,0.36743796630859377,0.297394294313636,0.8363640919952238
394.56500244140625,335.0,2025-06-20,call,66.8,67.5,1.0,334,72.9,0.3552310571289062,0.297394294313636,0.8490362752072727
394.56500244140625,340.0,2025-06-20,call,62.7,63.5,4.0,686,60.7,0.3518131225585937,0.297394294313636,0.8617084584193215
394.56500244140625,345.0,2025-06-20,call,58.2,59.2,8.0,326,63.58,0.34204759521484374,0.297394294313636,0.8743806416313703
394.56500244140625,350.0,2025-06-20,call,54.1,55.2,2.0,1466,53.5,0.3359746578979492,0.297394294313636,0.8870528248434192
394.56500244140625,355.0,2025-06-20,call,50.3,50.75,10.0,470,48.9,0.3220282641601562,0.297394294313636,0.8997250080554681
394.56500244140625,360.0,2025-06-20,call,46.4,46.9,34.0,1175,47.61,0.31580274047851553,0.297394294313636,0.9123971912675168
394.56500244140625,365.0,2025-06-20,call,42.65,43.1,21.0,559,44.4,0.30884480224609373,0.297394294313636,0.9250693744795657
394.56500244140625,370.0,2025-06-20,call,38.8,39.4,6.0,710,39.8,0.30181057083129886,0.297394294313636,0.9377415576916146
394.56500244140625,375.0,2025-06-20,call,35.4,35.85,25.0,2071,35.8,0.2952035812377929,0.297394294313636,0.9504137409036634
394.56500244140625,380.0,2025-06-20,call,32.2,32.55,13.0,2637,32.5,0.2901071966552734,0.297394294313636,0.9630859241157123
394.56500244140625,385.0,2025-06-20,call,29.0,29.2,32.0,1432,29.75,0.2827220166015625,0.297394294313636,0.9757581073277611
394.56500244140625,390.0,2025-06-20,call,25.95,26.2,12.0,3145,26.55,0.277778218383789,0.297394294313636,0.9884302905398099
394.56500244140625,395.0,2025-06-20,call,23.2,23.45,73.0,1505,23.5,0.2739330419921875,0.297394294313636,1.0011024737518588
394.56500244140625,400.0,2025-06-20,call,20.6,20.8,160.0,6835,21.16,0.2693249337768554,0.297394294313636,1.0137746569639077
394.56500244140625,405.0,2025-06-20,call,18.1,18.3,50.0,2080,18.25,0.26453372192382807,0.297394294313636,1.0264468401759566
394.56500244140625,410.0,2025-06-20,call,15.9,16.05,133.0,4498,15.97,0.2606580282592773,0.297394294313636,1.0391190233880054
394.56500244140625,415.0,2025-06-20,call,13.85,14.05,78.0,2752,14.6,0.25771311141967773,0.297394294313636,1.051791206600054
394.56500244140625,420.0,2025-06-20,call,12.0,12.15,61.0,5943,12.27,0.25394422821044926,0.297394294313636,1.064463389812103
394.56500244140625,425.0,2025-06-20,call,10.3,10.45,40.0,3217,10.85,0.2505720695495605,0.297394294313636,1.0771355730241519
394.56500244140625,430.0,2025-06-20,call,8.85,9.0,72.0,5026,9.25,0.2483595672607422,0.297394294313636,1.0898077562362007
394.56500244140625,435.0,2025-06-20,call,7.5,7.65,16.0,1372,7.9,0.24546042633056642,0.297394294313636,1.1024799394482496
394.56500244140625,440.0,2025-06-20,call,6.4,6.55,82.0,3475,6.75,0.24411766632080079,0.297394294313636,1.1151521226602985
394.56500244140625,445.0,2025-06-20,call,5.4,5.55,18.0,2001,5.6,0.24231714721679687,0.297394294313636,1.1278243058723472
394.56500244140625,450.0,2025-06-20,call,4.6,4.7,424.0,8787,4.7,0.24106593902587892,0.297394294313636,1.140496489084396
394.56500244140625,455.0,2025-06-20,call,3.8,3.95,49.0,2418,4.05,0.23966214447021478,0.297394294313636,1.153168672296445
394.56500244140625,460.0,2025-06-20,call,3.25,3.35,31.0,9292,3.3,0.2393264544677734,0.297394294313636,1.1658408555084938
394.56500244140625,465.0,2025-06-20,call,2.69,2.78,7.0,1609,2.87,0.23786162536621092,0.297394294313636,1.1785130387205427
